,0
0,0.72
1,1.0
2,0.72
3,1.0
4,0.96
5,1.0
6,0.92
7,0.92
8,0.96
9,0.88
10,0.84
11,0.96
12,0.92
13,0.84
14,0.92
15,1.0
16,1.0
17,0.96
18,0.92
19,0.96
20,0.84
21,0.92
22,0.88
23,0.96
24,0.84
25,0.92
26,1.0
27,0.96
28,0.92
29,1.0
30,0.88
31,0.96
32,1.0
33,0.96
34,0.96
35,1.0
36,0.96
37,0.96
38,0.92
39,0.96
40,1.0
41,0.92
42,0.96
43,0.96
44,0.96
45,0.96
46,1.0
47,1.0
48,0.88
49,0.92
50,1.0
51,1.0
52,0.96
53,0.92
54,0.96
55,0.84
56,1.0
57,1.0
58,1.0
59,0.96
60,1.0
61,1.0
62,0.96
63,0.96
64,1.0
65,0.96
66,0.88
67,0.92
68,1.0
69,0.96
70,0.88
71,1.0
72,0.96
73,0.92
74,0.88
75,0.96
76,0.96
77,0.96
78,0.92
79,0.92
80,1.0
81,0.88
82,0.96
83,0.92
84,1.0
85,0.88
86,0.92
87,0.96
88,0.92
89,0.96
90,0.84
91,0.84
92,0.96
93,0.96
94,0.96
95,0.92
96,0.96
97,1.0
98,0.96
99,0.92
100,0.88
101,0.84
102,0.84
103,0.96
104,0.96
105,0.96
106,0.96
107,1.0
108,0.96
109,0.96
110,0.96
111,1.0
112,1.0
113,0.92
114,0.96
115,0.92
116,1.0
117,0.92
118,0.92
119,1.0
120,0.96
121,0.88
122,0.88
123,0.96
124,0.88
125,1.0
126,0.92
127,0.96
128,0.96
129,0.96
130,0.88
131,0.96
132,0.92
133,0.92
134,0.92
135,0.96
136,0.88
137,0.8
138,1.0
139,0.96
140,1.0
141,0.96
142,0.96
143,0.96
144,1.0
145,0.92
146,1.0
147,0.92
148,0.92
149,0.96
150,0.96
151,0.96
152,1.0
153,0.96
154,0.96
155,0.96
156,0.96
157,0.92
158,0.96
159,0.96
160,0.92
161,0.88
162,0.92
163,0.96
164,0.92
165,0.92
166,0.88
167,0.88
168,0.88
169,0.96
170,1.0
171,0.96
172,0.96
173,1.0
174,0.92
175,0.96
176,0.92
177,1.0
178,0.96
179,0.88
180,0.92
181,0.96
182,0.96
183,0.84
184,1.0
185,0.92
186,0.88
187,0.96
188,0.96
189,0.92
190,0.96
191,0.96
192,0.92
193,1.0
194,0.76
195,0.8
196,0.92
197,0.92
198,0.96
199,1.0
200,0.88
